PROVINCE,PROVINCE_C,DISTRICT,DISTRICT_C,TEHSIL,TEHSIL_C,Union Council,UC_C
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Dinpur Sharif,600585
Punjab,6,Mianwali,621,Piplan,62103,Doaba,600374
Punjab,6,Mianwali,621,Piplan,62103,Doaba,600374
Punjab,6,Mianwali,621,Piplan,62103,Doaba,600374
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Dogar Kalasra,600500
Punjab,6,Multan,622,Multan Saddar,62203,Domehrah,600426
Punjab,6,Multan,622,Multan City,62202,Dorana Langana,600401
Punjab,6,Jhang,612,Jhang,61202,Dosa,600205
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Drahma,600142
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Drahma,600142
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Drigra,600680
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Dufli Kabir Khan,600621
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Ehsanpur,600501
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Ehsanpur,600501
Punjab,6,Dera Ghazi Khan,607,Taunsa,60703,Fateh Khan,600168
Punjab,6,Muzaffargarh,623,Alipur,62301,Fateh Pur Janubi,600467
Punjab,6,Rajanpur,629,Rajanpur,62903,Fateh Pur,600708
Punjab,6,Layyah,618,Karor Lal Esan,61802,Fatehpur City,600304
Punjab,6,Layyah,618,Karor Lal Esan,61802,Fatehpur,600305
Punjab,6,Layyah,618,Karor Lal Esan,61802,Fatehpur,600305
Punjab,6,Bhakkar,604,Kalur Kot,60403,Fazil,600111
Punjab,6,Dera Ghazi Khan,607,De-excluded Area D.g Khan,60701,Fazila Kach,600129
Punjab,6,Dera Ghazi Khan,607,De-excluded Area D.g Khan,60701,Fazila Kach,600129
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Gadai,600143
Punjab,6,Bhakkar,604,Bhakkar,60401,Gadola,600090
Punjab,6,Multan,622,Shujabad,62204,Gajuhata,600451
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Galour Massu Khan,600651
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Ganga,600541
Punjab,6,Multan,622,Shujabad,62204,Gardezpur,600452
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Garewahan,600542
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Garewahan,600542
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Garhi Ikhtiar Khan,600586
Punjab,6,Layyah,618,Karor Lal Esan,61802,Garray Wala,600306
Punjab,6,Muzaffargarh,623,Alipur,62301,Ghalwan,600468
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Ghana Lar,600587
Punjab,6,Multan,622,Multan Saddar,62203,Ghariala,600427
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Ghazanfar Garh,600543
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Ghazanfar Garh,600543
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Ghazi Ghat,600502
Punjab,6,Multan,622,Jalalpur Pirwala,62201,Ghazi Pur,600386
Punjab,6,Multan,622,Jalalpur Pirwala,62201,Ghazi Pur,600386
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Ghazi Pur,600588
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Ghousabad,600144
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Ghuka,600622
Punjab,6,Bhakkar,604,Kalur Kot,60403,Ghulaman,600112
Punjab,6,Khushab,616,Khushab,61601,Girot,600256
Punjab,6,Khushab,616,Khushab,61601,Girot,600256
Punjab,6,Bhakkar,604,Mankera,60404,Gohar Wala,600120
Punjab,6,Khushab,616,Quaidabad,61603,Goliwali,600286
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Goth Jangoo,600681
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Goth Mehrab,600005
Punjab,6,Jhang,612,Ahmedpur Sial,61201,Gudara,600183
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Guddan,600006
Punjab,6,Bahawalpur,603,Khairpur Tamewali,60303,Guddan,600037
Punjab,6,Mianwali,621,Piplan,62103,Gujrat,600375
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Gujrat,600503
Punjab,6,Mianwali,621,Mianwali,62102,Gul Miri,600353
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Gul Mohammad Langah U,600623
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Gul Wala,600544
Punjab,6,Jhang,612,Ahmedpur Sial,61201,Garh Mahraja Tc,600182
Punjab,6,Dera Ghazi Khan,607,Taunsa,60703,Hairosharqi,600169
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Haji Ghazi Gharbi,600145
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Haji Pur,600589
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Haji Pur,600652
Punjab,6,Multan,622,Multan Saddar,62203,Hamid Pur Kanora,600428
Punjab,6,Rajanpur,629,Jampur,62902,Harand,600699
Punjab,6,Mianwali,621,Piplan,62103,Harnoli Rural,600376
Punjab,6,Mianwali,621,Piplan,62103,Harnoli Rural,600376
Punjab,6,Mianwali,621,Piplan,62103,Harnoli,600377
Punjab,6,Bahawalpur,603,Hasilpur,60302,Hasil Pur Old,600029
Punjab,6,Jhang,612,Jhang,61202,Hasnanah,600206
Punjab,6,Khushab,616,Khushab,61601,Hassan Pur Tiwana,600257
Punjab,6,Jhang,612,Ahmedpur Sial,61201,Hassu Belal,600184
Punjab,6,Jhang,612,Shorkot,61203,Haveli Bahadar Shah,600245
Punjab,6,Jhang,612,Jhang,61202,Haveli Lal,600207
Punjab,6,Jhang,612,Jhang,61202,Haveli Sheikh Raju,600208
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Hayat Lar,600624
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Hayat Lar,600624
Punjab,6,Jhang,612,Ahmedpur Sial,61201,Hazrat Sultan Bahu,600185
Punjab,6,Bhakkar,604,Kalur Kot,60403,Heto,600113
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Hinjraee,600504
Punjab,6,Jhang,612,Jhang,61202,Husan Khan,600209
Punjab,6,Bhakkar,604,Mankera,60404,Hyderabad,600121
Punjab,6,Multan,622,Jalalpur Pirwala,62201,Inayat Pur,600387
Punjab,6,Bahawalpur,603,Khairpur Tamewali,60303,Inayati,600038
Punjab,6,Mianwali,621,Isakhel,62101,Isakhel,600334
Punjab,6,Bahawalpur,603,Khairpur Tamewali,60303,Israni,600039
Punjab,6,Bahawalpur,603,Yazman,60304,Israni,600068
Punjab,6,Khushab,616,Quaidabad,61603,Jabbi,600287
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Jagat Pur,600545
Punjab,6,Multan,622,Jalalpur Pirwala,62201,Jahan Pur,600388
Punjab,6,Multan,622,Multan City,62202,Jahangir Abad,600402
Punjab,6,Rajanpur,629,Rajanpur,62903,Jahanpur,600709
Punjab,6,Rajanpur,629,Rajanpur,62903,Jahanpur,600709
Punjab,6,Jhang,612,Ahmedpur Sial,61201,Jaiwain,600186
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Jajja Abbassian,600590
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Jakar Imam Shah,600146
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Jalal Abad,600007
Punjab,6,Multan,622,Shujabad,62204,Jalalpur Khakhi,600453
Punjab,6,Multan,622,Jalalpur Pirwala,62201,Jalalpur Pirwala Town 01,600389
Punjab,6,Multan,622,Jalalpur Pirwala,62201,Jalalpur Pirwala Town 02,600390
Punjab,6,Dera Ghazi Khan,607,Taunsa,60703,Jallowali,600170
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Jamal Channar,600008
Punjab,6,Layyah,618,Chaubara,61801,Jamal Chappri,600296
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Jamal Din Wali,600682
Punjab,6,Bahawalpur,603,Hasilpur,60302,Jamal Pur,600030
Punjab,6,Khushab,616,Noorpur,61602,Jamali,600274
Punjab,6,Layyah,618,Layyah,61803,Jaman Shah,600320
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Jamrani  Kohna,600009
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Jamrani  Kohna,600009
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Jamrani  Kohna,600009
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Jan Pur,600625
Punjab,6,Bhakkar,604,Kalur Kot,60403,Jandanwala,600114
Punjab,6,Bhakkar,604,Kalur Kot,60403,Jandanwala Urban,600115
Punjab,6,Muzaffargarh,623,Jatoi,62302,Jatoi Shumali,600483
Punjab,6,Khushab,616,Noorpur,61602,Jaura Kalan,600275
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Jetha Bhutta,600591
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Jetha Bhutta,600591
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Jetha Bhutta,600591
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Jetha Bhutta,600591
Punjab,6,Bahawalpur,603,Khairpur Tamewali,60303,Jhadani (zafarabad Sh.whan)uc,600040
Punjab,6,Bahawalpur,603,Khairpur Tamewali,60303,Jhadani (zafarabad Sh.whan)uc,600040
Punjab,6,Layyah,618,Layyah,61803,Jhakhar,600321
Punjab,6,Muzaffargarh,623,Jatoi,62302,Jhalarian,600484
Punjab,6,Bhakkar,604,Darya Khan,60402,Jhamat Shumali,600105
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Jhangi Wali,600010
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Jhangi Wali,600010
Punjab,6,Khushab,616,Noorpur,61602,Jharkal,600276
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Jhok Gulab Shah,600626
Punjab,6,Multan,622,Multan Saddar,62203,Jhok Lashkar Pur,600429
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Jhok Utra,600147
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Jhoran,600592
Punjab,6,Muzaffargarh,623,Jatoi,62302,Jhuggi Wala,600485
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Jindo Mission,600011
Punjab,6,Multan,622,Multan Saddar,62203,Kabir Pur,600430
Punjab,6,Rajanpur,629,Rojhan,62904,Kacha Mianwali,600721
Punjab,6,Bhakkar,604,Bhakkar,60401,Kachi Shahani,600091
Punjab,6,Jhang,612,Shorkot,61203,Kaki Nau,600246
Punjab,6,Mianwali,621,Isakhel,62101,Kala Bagh,600335
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Kala,600148
Punjab,6,Mianwali,621,Isakhel,62101,Kallur,600336
Punjab,6,Mianwali,621,Isakhel,62101,Kamar Mushani Pacca,600337
Punjab,6,Mianwali,621,Isakhel,62101,Kamar Mushani,600338
Punjab,6,Bhakkar,604,Kalur Kot,60403,Kanjan,600116
Punjab,6,Multan,622,Jalalpur Pirwala,62201,Karam Ali Wala,600391
Punjab,6,Bhakkar,604,Bhakkar,60401,Karari Kot,600092
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Karimdad Qureshi,600546
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Karimdad Qureshi,600546
Punjab,6,Jhang,612,Jhang,61202,Kariwala,600210
Punjab,6,Layyah,618,Karor Lal Esan,61802,Karor Thal Jandi,600307
Punjab,6,Layyah,618,Karor Lal Esan,61802,Karor Thal Jandi,600307
Punjab,6,Khushab,616,Khushab,61601,Katha Sagral,600258
Punjab,6,Multan,622,Multan City,62202,Kayan Pur,600403
Punjab,6,Khushab,616,Khushab,61601,Khabeki,600259
Punjab,6,Mianwali,621,Isakhel,62101,Khaglanwala,600339
Punjab,6,Khushab,616,Noorpur,61602,Khai Khurd,600277
Punjab,6,Muzaffargarh,623,Alipur,62301,Khair Pur Sadat,600469
Punjab,6,Layyah,618,Chaubara,61801,Khairawala,600297
Punjab,6,Layyah,618,Chaubara,61801,Khairawala,600297
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Khakhi,600149
Punjab,6,Multan,622,Jalalpur Pirwala,62201,Khan Bela,600392
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Khan Bela,600627
Punjab,6,Multan,622,Multan Saddar,62203,Khan Pur Maral,600431
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Khanga Sharif,600012
Punjab,6,Muzaffargarh,623,Alipur,62301,Khangarh Doma,600470
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Khangarh,600547
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Khanpur Shumali,600548
Punjab,6,Bhakkar,604,Bhakkar,60401,Khansar,600093
Punjab,6,Bhakkar,604,Bhakkar,60401,Khansar,600093
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Khanu Wali,600013
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Khanu Wali,600013
Punjab,6,Khushab,616,Noorpur,61602,Khatwan,600278
Punjab,6,Multan,622,Multan Saddar,62203,Khokhar,600432
Punjab,6,Mianwali,621,Piplan,62103,Khola,600378
Punjab,6,Khushab,616,Khushab,61601,Khura,600260
Punjab,6,Bhakkar,604,Darya Khan,60402,Kohawar Kalan,600106
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Kot Addu 01,600505
Punjab,6,Jhang,612,Ahmedpur Sial,61201,Kot Bahadar Shah,600187
Punjab,6,Mianwali,621,Isakhel,62101,Kot Chanda,600340
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Kot Chhutta,600150
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Kot Haibat,600151
Punjab,6,Jhang,612,Jhang,61202,Kot Lakhnana,600211
Punjab,6,Jhang,612,Ahmedpur Sial,61201,Kot Mapal,600188
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Kot Mehndi Shah,600653
Punjab,6,Rajanpur,629,Rajanpur,62903,Kot Mithan,600710
Punjab,6,Rajanpur,629,Rajanpur,62903,Kot Mithan,600710
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Kot Mubarak,600152
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Kot Mubarak,600152
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Kot Mubarak,600152
Punjab,6,Jhang,612,Jhang,61202,Kot Murad,600212
Punjab,6,Dera Ghazi Khan,607,Taunsa,60703,Kot Qaisarani,600171
Punjab,6,Jhang,612,Jhang,61202,Kot Sai Singh,600213
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Kot Sanjar Khan,600683
Punjab,6,Jhang,612,Jhang,61202,Kot Shakir,600214
Punjab,6,Jhang,612,Jhang,61202,Kot Shakir,600214
Punjab,6,Layyah,618,Layyah,61803,Kot Sultan,600322
Punjab,6,Rajanpur,629,Jampur,62902,Kot Tahir,600700
Punjab,6,Multan,622,Multan Saddar,62203,Kothiwala,600433
Punjab,6,Multan,622,Jalalpur Pirwala,62201,Kotla Chakar,600393
Punjab,6,Rajanpur,629,Jampur,62902,Kotla Dewan,600701
Punjab,6,Rajanpur,629,Jampur,62902,Kotla Dewan,600701
Punjab,6,Muzaffargarh,623,Jatoi,62302,Kotla Gamun,600486
Punjab,6,Layyah,618,Layyah,61803,Kotla Haji Shah,600323
Punjab,6,Rajanpur,629,Rajanpur,62903,Kotla Isan,600711
Punjab,6,Multan,622,Multan Saddar,62203,Kotla Maharan,600434
Punjab,6,Rajanpur,629,Jampur,62902,Kotla Mughlan,600702
Punjab,6,Jhang,612,Shorkot,61203,Kotla Muhammad Zarif Khan,600247
Punjab,6,Rajanpur,629,Rajanpur,62903,Kotla Nasir,600712
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Kotla Pathan,600593
Punjab,6,Bahawalpur,603,Khairpur Tamewali,60303,Kotla Qaim Khan,600041
Punjab,6,Multan,622,Shujabad,62204,Kotli Najabatt,600454
Punjab,6,Khushab,616,Khushab,61601,Kufri,600262
Punjab,6,Khushab,616,Khushab,61601,Kund,600263
Punjab,6,Mianwali,621,Piplan,62103,Kundian,600379
Punjab,6,Khushab,616,Khushab,61601,Khushab City,600261
Punjab,6,Layyah,618,Layyah,61803,Ladhana,600324
Punjab,6,Layyah,618,Layyah,61803,Ladhana,600324
Punjab,6,Dera Ghazi Khan,607,Taunsa,60703,Lakhani,600172
Punjab,6,Multan,622,Jalalpur Pirwala,62201,Lal Wah,600394
Punjab,6,Multan,622,Jalalpur Pirwala,62201,Lal Wah,600394
Punjab,6,Muzaffargarh,623,Alipur,62301,Langar Wah,600471
Punjab,6,Muzaffargarh,623,Alipur,62301,Langar Wah,600471
Punjab,6,Multan,622,Multan Saddar,62203,Lar,600435
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Latkaran,600549
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Latki,600594
Punjab,6,Layyah,618,Layyah,61803,Layyah Thal Jandi,600325
Punjab,6,Layyah,618,Layyah,61803,Layyah Thal Kalan,600326
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Liaquat Pur City,600628
Punjab,6,Bhakkar,604,Mankera,60404,Littan,600122
Punjab,6,Layyah,618,Layyah,61803,Lohanch Nasheb,600327
Punjab,6,Multan,622,Multan Saddar,62203,Lutef Abad,600436
Punjab,6,Multan,622,Multan Saddar,62203,Luthar,600437
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Machka,600684
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Machka,600684
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Mad Bahora,600595
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Mad Bahora,600595
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Mad Bahora,600595
Punjab,6,Muzaffargarh,623,Alipur,62301,Madd Wala,600472
Punjab,6,Jhang,612,Jhang,61202,Maharwali,600215
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Mahmori,600153
Punjab,6,Bhakkar,604,Mankera,60404,Mahni,600123
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Mahra Sharqi,600550
Punjab,6,Bhakkar,604,Kalur Kot,60403,Maibal,600117
Punjab,6,Bhakkar,604,Kalur Kot,60403,Maibal,600117
Punjab,6,Multan,622,Multan Saddar,62203,Makhdoom Rashid Town,600438
Punjab,6,Dera Ghazi Khan,607,Taunsa,60703,Makwal Kalan,600173
Punjab,6,Dera Ghazi Khan,607,Taunsa,60703,Makwal Kalan,600173
Punjab,6,Jhang,612,Jhang,61202,Malhuana,600216
Punjab,6,Bhakkar,604,Kalur Kot,60403,Maliana Daggar,600118
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Mana Ahmadani,600154
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Manak Pur,600551
Punjab,6,Layyah,618,Layyah,61803,Mandi Town,600328
Punjab,6,Dera Ghazi Khan,607,Taunsa,60703,Mangrotha,600174
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Manka Bhatta,600552
Punjab,6,Bhakkar,604,Mankera,60404,Mankera,600124
Punjab,6,Multan,622,Shujabad,62204,Marha,600455
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Mari Allah Bachaya,600596
Punjab,6,Jhang,612,Jhang,61202,Mari Shah Sakhira,600217
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Mari Sheikh Shijra,600014
Punjab,6,Mianwali,621,Mianwali,62102,Mari,600354
Punjab,6,Multan,622,Multan City,62202,Masood Pur Tibba,600404
Punjab,6,Multan,622,Shujabad,62204,Matotli,600456
Punjab,6,Multan,622,Multan Saddar,62203,Matti Tal,600439
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Mau Mubarik,600654
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Mehmood Kot,600506
Punjab,6,Bahawalpur,603,Yazman,60304,Merana,600069
Punjab,6,Bahawalpur,603,Yazman,60304,Merana,600069
Punjab,6,Multan,622,Jalalpur Pirwala,62201,Mian Pur Bailey Wala,600395
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Miani,600015
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Mianwali Qureshian,600655
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Mianwali Sheikhan,600656
Punjab,6,Rajanpur,629,Rojhan,62904,Miranpur,600722
Punjab,6,Layyah,618,Layyah,61803,Mirhan,600329
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Mirpur Bhagal,600507
Punjab,6,Mianwali,621,Mianwali,62102,Mianwali City,600355
Punjab,6,Mianwali,621,Mianwali,62102,Mochh,600356
Punjab,6,Jhang,612,Jhang,61202,Mochiwala,600218
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Mohammad Daha,600629
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Mohammad Pur,600685
Punjab,6,Rajanpur,629,Jampur,62902,Mohammad Pur,600703
Punjab,6,Rajanpur,629,Jampur,62902,Mohammad Pur,600703
Punjab,6,Dera Ghazi Khan,607,Taunsa,60703,Morjhangi,600175
Punjab,6,Dera Ghazi Khan,607,De-excluded Area D.g Khan,60701,Mubarki,600130
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Mueenabad,600597
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Muhib Shah,600686
Punjab,6,Jhang,612,Jhang,61202,Mukhiana,600219
Punjab,6,Bahawalpur,603,Yazman,60304,Mukhwara,600070
Punjab,6,Bhakkar,604,Bhakkar,60401,Mullan Wali,600094
Punjab,6,Bhakkar,604,Bhakkar,60401,Mullan Wali,600094
Punjab,6,Multan,622,Multan City,62202,Multan City Urban,600406
Punjab,6,Multan,622,Multan Saddar,62203,Multani Wala,600440
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Munhan,600508
Punjab,6,Muzaffargarh,623,Alipur,62301,Murad Pur Janubi,600473
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Muradabad,600553
Punjab,6,Rajanpur,629,Rajanpur,62903,Murghai,600713
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Murtaza Abad,600657
Punjab,6,Mianwali,621,Mianwali,62102,Musa Khel,600357
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Mutfariq Chahan,600155
Punjab,6,Multan,622,Multan City,62202,Muzaffar Abad,600407
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Muzaffargarh City 02,600554
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Muzaffargarh City 04,600555
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Muzaffargarh City 04,600555
Punjab,6,Mianwali,621,Mianwali,62102,Muzaffarpur Janubi,600358
Punjab,6,Mianwali,621,Mianwali,62102,Muzaffarpur Shumali (miras)uc,600359
Punjab,6,Multan,622,Multan City,62202,Multan Cantt,600405
Punjab,6,Jhang,612,Jhang,61202,Nadha Garh,600220
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Nala Musani,600630
Punjab,6,Khushab,616,Khushab,61601,Nali Shumali,600264
Punjab,6,Mianwali,621,Mianwali,62102,Nammal,600360
Punjab,6,Khushab,616,Khushab,61601,Nari,600265
Punjab,6,Dera Ghazi Khan,607,Taunsa,60703,Narri Shumali,600176
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Nautak,600156
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Nautak,600156
Punjab,6,Layyah,618,Chaubara,61801,Nawan Kot,600298
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Nawan Kot,600598
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Nawan Kot,600598
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Nawan,600157
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Nawan,600157
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Nawazabad,600687
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Nawazabad,600687
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Neel Garh,600599
Punjab,6,Multan,622,Multan City,62202,Neelkot,600408
Punjab,6,Khushab,616,Noorpur,61602,Noor Pur,600279
Punjab,6,Rajanpur,629,Rajanpur,62903,Noor Pur,600714
Punjab,6,Layyah,618,Karor Lal Esan,61802,Noshera Thal Kalan,600308
Punjab,6,Bhakkar,604,Bhakkar,60401,Notak,600095
Punjab,6,Rajanpur,629,Jampur,62902,Noushehra,600704
Punjab,6,Khushab,616,Khushab,61601,Nowshera,600266
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Nuhan Wali,600556
Punjab,6,Multan,622,Jalalpur Pirwala,62201,Nuraja Bhutta,600396
Punjab,6,Multan,622,Jalalpur Pirwala,62201,Nuraja Bhutta,600396
Punjab,6,Khushab,616,Quaidabad,61603,Noorpuruc,600288
Punjab,6,Khushab,616,Quaidabad,61603,Okhli Mohla,600289
Punjab,6,Jhang,612,Jhang,61202,Pabbar Wala,600221
Punjab,6,Khushab,616,Khushab,61601,Padhrar,600267
Punjab,6,Layyah,618,Layyah,61803,Pahar Pur,600330
Punjab,6,Mianwali,621,Mianwali,62102,Pai Khel,600361
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Paigan,600158
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Pakka Laran,600631
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Pakka Laran,600631
Punjab,6,Bahawalpur,603,Hasilpur,60302,Pallah,600031
Punjab,6,Multan,622,Multan Saddar,62203,Panj Koha,600441
Punjab,6,Multan,622,Multan Saddar,62203,Panj Koha,600441
Punjab,6,Bhakkar,604,Darya Khan,60402,Panjgran,600107
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Pattal Kot Addu,600509
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Pattal Kot Addu,600509
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Pattal Munda,600510
Punjab,6,Bhakkar,604,Mankera,60404,Patti Bulanda,600125
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Patti Ghulam Ali,600511
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Patti Ghulam Ali,600511
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Patti Ghulam Ali,600511
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Patti Ghulam Ali,600511
Punjab,6,Multan,622,Shujabad,62204,Paunta,600457
Punjab,6,Khushab,616,Noorpur,61602,Pelowance,600280
Punjab,6,Jhang,612,Ahmedpur Sial,61201,Pir Abdul Rahman,600189
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Pir Adil,600159
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Pir Adil,600159
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Pir Adil,600159
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Pir Adil,600159
Punjab,6,Bhakkar,604,Bhakkar,60401,Pir Ashab,600096
Punjab,6,Rajanpur,629,Rajanpur,62903,Pir Bux Sharqi,600715
Punjab,6,Jhang,612,Jhang,61202,Pir Kot Sadhana,600222
Punjab,6,Multan,622,Multan City,62202,Piran Ghaib,600409
Punjab,6,Jhang,612,Jhang,61202,Pukkewala,600223
